Image_URL,Barcode,CountryName,MinimumDate,MaximumDate,collectorName1,verbatimCollector1,HUH_BotanistID_1,Top_Primary_tested_name,Top_Primary_master_name,Top_Primary_master_irn,Top_Primary_id_match,Top_Primary_name_match,Top_Primary_FM_Country_match,Top_Primary_FM_Date_match,Top_Primary_FM_Team_match,Top_Primary_HUH_Country_match,Top_Primary_HUH_Date_match,Top_Primary_HUH_Team_match,Top_Primary_score,collectorName2,verbatimCollector2,HUH_BotanistID_2,Top_Sec2_tested_name,Top_Sec2_master_name,Top_Sec2_master_irn,Top_Sec2_id_match,Top_Sec2_name_match,Top_Sec2_FM_Country_match,Top_Sec2_FM_Date_match,Top_Sec2_FM_Team_match,Top_Sec2_HUH_Country_match,Top_Sec2_HUH_Date_match,Top_Sec2_HUH_Team_match,Top_Sec2_score,collectorName3,verbatimCollector3,HUH_BotanistID_3,Top_Sec3_tested_name,Top_Sec3_master_name,Top_Sec3_master_irn,Top_Sec3_id_match,Top_Sec3_name_match,Top_Sec3_FM_Country_match,Top_Sec3_FM_Date_match,Top_Sec3_FM_Team_match,Top_Sec3_HUH_Country_match,Top_Sec3_HUH_Date_match,Top_Sec3_HUH_Team_match,Top_Sec3_score,collectorName4,verbatimCollector4,HUH_BotanistID_4,Top_Sec4_tested_name,Top_Sec4_master_name,Top_Sec4_master_irn,Top_Sec4_id_match,Top_Sec4_name_match,Top_Sec4_FM_Country_match,Top_Sec4_FM_Date_match,Top_Sec4_FM_Team_match,Top_Sec4_HUH_Country_match,Top_Sec4_HUH_Date_match,Top_Sec4_HUH_Team_match,Top_Sec4_score,collectorName5,verbatimCollector5,HUH_BotanistID_5,Top_Sec5_tested_name,Top_Sec5_master_name,Top_Sec5_master_irn,Top_Sec5_id_match,Top_Sec5_name_match,Top_Sec5_FM_Country_match,Top_Sec5_FM_Date_match,Top_Sec5_FM_Team_match,Top_Sec5_HUH_Country_match,Top_Sec5_HUH_Date_match,Top_Sec5_HUH_Team_match,Top_Sec5_score,verbatimCollector6,Unnamed: 0,Multimedia_IRN,Taxon,Taxon_IRN,Powo_Id,CollectorNumber,CatologueNumber,VerbatimCollectionDate,Ambiguous,Non_Ambiguous,Years,DateValidation,Locality_IRN,StateProvinceTerritory,Municipality,PreciseLocality,AltitudeMin,AltitudeMax,AltitudeUnits,VerbatimAltitude,LatitudeDMS,LongitudeDMS,Habitat,PlantDescription,HUH_UUID_1,HUH_UUID_2,HUH_UUID_3,HUH_UUID_4,HUH_UUID_5,verbatimCollector7,verbatimCollector8
http://fm-digital-assets.fieldmuseum.org/2817/962/V0616051F.jpg,V0616051F,Honduras,14 Dec 1927,15 Mar 1928,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Honduras,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817962,Ficus americana,97325,,54278,583544,"Dec. 14, 1927-Mar. 15, 1928",,"Dec. 14, 1927-Mar. 15, 1928",1927,In Range,227231,Atlántida,Tela,Vicinity of Tela,0.0,,Metres,at sea level,,,Thicket near beach,"""Higuillo.""; Tree 20 ft., usually epiphytic",2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/982/V0616052F.jpg,V0616052F,Honduras,14 Dec 1927,15 Mar 1928,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Honduras,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817982,Ficus americana,97325,,54494,584049,"Dec. 14, 1927-Mar. 15, 1928",,"Dec. 14, 1927-Mar. 15, 1928",1927,In Range,227231,Atlántida,Tela,Vicinity of Tela,0.0,,Metres,at sea level,,,In pasture,"""Higuillo.""; Tree 30-50 ft. Common. Fruit red",2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/979/V0616053F.jpg,V0616053F,Honduras,27 Jun 1980,,"Saunders, Janice Gail",Janice Saunders,129169,"Janice Saunders (Saunders, Janice Gail)",Janice G. Saunders (HUH),43857,True|129169,True,False,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817979,Ficus americana,97325,,437,1889126,"June 27, 1980",,"June 27, 1980",1980,In Range,3728,Colón,Trujillo,1.8 mi. strip on the north bank of rio Guaimoreto between old bridge and opening of Laguna Guaimoreto 4.4 mi. NE of Trujillo on old road to Castilia.,,,,,15 57 30 N,85 54 30 W,,"Berries pale pink, red when ripe; leaves bright green with yellow mid vein, tree at lagoon edge; bark grayish; milky sap",cb1fff21-d4b9-4068-88c1-dc477cc90f16,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/066/V0616054F.jpg,V0616054F,Honduras,1 Nov 1980,,"Saunders, Janice Gail",Janice Saunders,129169,"Janice Saunders (Saunders, Janice Gail)",Janice G. Saunders (HUH),43857,True|129169,True,False,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818066,Ficus americana,97325,,687,1889242,1 Nov. 1980,,1 Nov. 1980,1980,In Range,3728,Colón,Trujillo,Trujillo; Mountain S of Guadalupe; 4hrs walk W of Trujillo,,,,,,,,Large spreading tree by river; fruits green.,cb1fff21-d4b9-4068-88c1-dc477cc90f16,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/028/V0616055F.jpg,V0616055F,British Honduras,13 Feb 1931,,"Bartlett, H. H.",H. H. Bartlett,102756,"H. H. Bartlett (Bartlett, H. H.)",H. H. Bartlett (FM),37196,True|102756,True,False,True,False|No-co-collectors,False,True|Both,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818028,Ficus americana,97325,,11455,658959,13 Feb. 1931,,13 Feb. 1931,1931,In Range,301,Cayo,,,,,,,,,River bank,Small tree,a6aa5108-db47-41b0-b2fd-7dbaf43931ec,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/061/V0616056F.jpg,V0616056F,British Honduras,11 May 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,False,True|Both,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818061,Ficus americana,97325,,3953,683800,May 11. 1933,,May 11. 1933,1933,In Range,965,Belize,,,,,,,,,Occupied Clearing,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/055/V0616057F.jpg,V0616057F,British Honduras,26 Aug 1952,,"Gentle, Percy H.",Percy H. Gentle,135829,"Percy H. Gentle (Gentle, Percy H.)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818055,Ficus americana,97325,,7728,1631555,"Aug. 26, 1952",,"Aug. 26, 1952",1952,Collector Not Found,974,Toledo,,"in cohune ridge, near San Antonio",,,,,,,,"""Fig"" Tree, 8 in. diam.",8143e400-8774-4d45-b9e4-81f88d75bb5b,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/992/V0616058F.jpg,V0616058F,British Honduras,7 Feb 1948,,"Gentle, Percy H.",Percy H. Gentle,135829,"Percy H. Gentle (Gentle, Percy H.)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817992,Ficus americana,97325,,6395,1631556,Feb. 7. 1948,,Feb. 7. 1948,1948,Collector Not Found,974,Toledo,,near Columbia,,,,,,,in acahual,"""Fig"" Large tree",8143e400-8774-4d45-b9e4-81f88d75bb5b,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/104/V0616059F.jpg,V0616059F,British Honduras,27 Oct 1951,,"Gentle, Percy H.",Percy H. Gentle,135829,"Percy H. Gentle (Gentle, Percy H.)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818104,Ficus americana,97325,,7487,1631554,"October 27, 1951",,"October 27, 1951",1951,Collector Not Found,974,Toledo,,upper Joe Taylor Creek,,,,,,,in broken ridge,"""Matapalo""",8143e400-8774-4d45-b9e4-81f88d75bb5b,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/118/V0616060F.jpg,V0616060F,British Honduras,9 Sep 2000,,"Schipp, William August",William A. Schipp,102585,"William A. Schipp (Schipp, William August)",W. A. Schipp (FM),,True|102585,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name|ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818118,Ficus americana,97325,,8-397,665417,Sept 9th,,Sept 9th,2000,Collector Found (No Master Range),959,,,Forest Home,2000.0,,Feet,,,,In open pasture,30ft; 8in; Fruit red; Occasional,3eb67773-4301-4185-a414-c7d107f6d82d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/004/V0616061F.jpg,V0616061F,British Honduras,28 Jun 1931,,"Schipp, William August",W. A. Schipp,102585,"W. A. Schipp (Schipp, William August)",W. A. Schipp (FM),,True|102585,True,False,False,False|No-co-collectors,False,True|Both,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818004,Ficus americana,97325,,806,1965774,June 28th 1931,,June 28th 1931,1931,Collector Found (No Master Range),959,,,Kendal,150.0,,Feet,,,,,"50ft. 2 1/2 ins. dia; One of the giant trees of the locality, and not parasitic as with my previous number of tree, fruits yellow. ""Common"". ",3eb67773-4301-4185-a414-c7d107f6d82d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/988/V0616062F.jpg,V0616062F,British Honduras,30 Apr 1945,,"Gentle, Percy H.",Percy H. Gentle,135829,"Percy H. Gentle (Gentle, Percy H.)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817988,Ficus americana,97325,,5355,1631557,"April 30, 1945",,"April 30, 1945",1945,Collector Not Found,974,Toledo,,"""Small Fig"" Large tree, overhanding Moffredye Creek, near San Antonio. ",,,,,,,,,8143e400-8774-4d45-b9e4-81f88d75bb5b,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/049/V0616063F.jpg,V0616063F,British Honduras,8 Jan 1941,,"Gentle, Percy H.",Percy H Gentle,135829,"Percy H Gentle (Gentle, Percy H.)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818049,Ficus americana,97325,,3476,1512356,8 Jan 1941,,8 Jan 1941,1941,Collector Not Found,972,Stann Creek,,Big Eddy Ridge,,,,,,,In broken ridge,"""Fig"" Tree, 20 in. diam.",8143e400-8774-4d45-b9e4-81f88d75bb5b,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/110/V0616064F.jpg,V0616064F,British Honduras,6 Apr 1929,,"Schipp, William August",William A. Schipp,102585,"William A. Schipp (Schipp, William August)",W. A. Schipp (FM),,True|102585,True,False,False,False|No-co-collectors,False,True|Both,False|No-co-collectors,Name|ID|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818110,Ficus americana,97325,,136,593134,April 6th 1929,,April 6th 1929,1929,Collector Found (No Master Range),959,,,Stann [C] Railway 15 miles,100.0,,Feet,,,,Jungle;,50 ft; 10 in,3eb67773-4301-4185-a414-c7d107f6d82d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/006/V0616065F.jpg,V0616065F,British Honduras,00 00 1930,,"Meyer, William C.",William C. Meyer,131312,"William C. Meyer (Meyer, William C.)",W. C. Meyer (FM),,False|Unlisted_M,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818006,Ficus americana,97325,,156,713273,1930,1930,,1930,Collector Not Found,959,,,Near Honey Camp,,,,,,,,"Small lvd. mato-palo. fig. fam. lvs. alt; entire, obovate mid-rid prominent and white. Lateral veins inconspicuous. Lvs. lighter green beneath, glossy, glabrate abundant latex. (fl. material for sectioning on this date.)",87c18ff4-d70c-4738-94b1-db169d814c5e,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/035/V0616066F.jpg,V0616066F,British Honduras,28 May 1946,,J. B. Kinloch,J. B. Kinloch,135922,J. B. Kinloch (J. B. Kinloch),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818035,Ficus americana,97325,,346,1048144,28/5/46,,28/5/46,1946,Collector Not Found,959,,,,,,,,,,,,ae9e1349-2f59-4427-b576-6722b92de187,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/041/V0616067F.jpg,V0616067F,British Honduras,00 00 1927,,"Stevenson, Duncan",Duncan Stevenson,129161,"Duncan Stevenson (Stevenson, Duncan)",Duncan Stevenson (HUH),24972,False|Unlisted_M,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818041,Ficus americana,97325,,3,572627,1927,1927,,1927,Out of Range,301,Cayo,Cayo West,"Indian wamil camp 6, Vaca, Western Cayo District",,,,,,,,,dfb568b1-cfac-46fa-ad93-040966291c90,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/082/V0616068F.jpg,V0616068F,British Honduras,00 00 1930,,"Meyer, William C.",William C. Meyer,131312,"William C. Meyer (Meyer, William C.)",W. C. Meyer (FM),,False|Unlisted_M,True,False,False,False|No-co-collectors,False,False,False|No-co-collectors,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818082,Ficus americana,97325,,179,658970,1930,1930,,1930,Collector Not Found,959,,,Near Honey Camp,,,,,,,,"""Matapalo""",87c18ff4-d70c-4738-94b1-db169d814c5e,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/077/V0616069F.jpg,V0616069F,Panama,8 Feb 1937,,"Allen, P. H.",P. H. Allen,100838,"P. H. Allen (Allen, P. H.)",P. H. Allen (FM),62645,True|100838,True,True|Panama,True,False|No-co-collectors,True|Panama,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818077,Ficus americana,97325,,158,913016,"February 8, 1937",,"February 8, 1937",1937,In Range,4576,Veraguas,Canazas,Trail between Cananzas and the foot of the Cordillera Central headwaters of Rio Canazas,300.0,600.0,Metres,,,,Along streams,Tree 15m. fruit old rose,9f09ece5-6737-4ba0-adad-c722ff381347,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/042/V0616070F.jpg,V0616070F,Panama,5 Jan 1985,,,Nilka Torres,,Nilka Torres (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Correa, Mireya D.",Mireya Correa,137291,"Mireya Correa (Correa, Mireya D.)",M. D. Correa A. (FM),1804,True|137291,False,True|Panama,True,False,True|Panama,True|Lifespan,False,ID|Country|Date,,L. Robbins,,L. Robbins (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818042,Ficus americana subsp. americana,288523,,104,1979288,5 de enero de 1985,,5 de enero de 1985,1985,Collector Not Found,319,Chiriquí,Boquete,Boquete,,,,,,,,"Arbol pequeno, latex lechoso, frutos chocolate.; ""eugeniifolia-form""",,b03f2dc7-e407-4891-9ba4-f94d75386ad3,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/125/V0616071F.jpg,V0616071F,Panama,31 Mar 1937,,,W. C. Muenscher,,W. C. Muenscher (nan),Walter L. C. Muenscher (HUH),75807,False|Unlisted,True,True|Panama,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818125,Ficus americana subsp. americana,288523,,12296,904299,31 March 1937,,31 March 1937,1937,In Range,4556,Coclé,Antón,"along Rio Anton, El Valle de Anton",,,,,,,,"A large tree on a wooded ridge; ""eugeniifolia-form""",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/069/V0616072F.jpg,V0616072F,Panama,23 Apr 1968,,"Croat, Thomas Bernard",Thomas B. Croat,102929,"Thomas B. Croat (Croat, Thomas Bernard)",T. B. Croat (FM),72506,True|102929,True,True|Panama,True,False|No-co-collectors,True|Panama,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818069,Ficus americana subsp. americana,288523,,5056,1790732,"April 23, 1968",,"April 23, 1968",1968,In Range,4522,,,"Barro Colarado Island, Canal Zone; center cove on Pena Blanca Point",,,,,,,,"tree 30'-40'; fruits round-sessile, green turning orange; milky sap; ""eugeniifolia-form""",b2dbd65f-eb05-405e-986c-50c7f71ee42f,,,,,,
http://fm-digital-assets.fieldmuseum.org/2817/956/V0616073F.jpg,V0616073F,Panama,19 Apr 1971,,,Robert L. Dressier,,Robert L. Dressier (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,Norris H. Williams,Norris H. Williams,105463,Norris H. Williams (Norris H. Williams),N. H. Williams (FM),60162,False|Unlisted_M,True,False,True,False,False,True|Lifespan,False,Name|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817956,Ficus americana,97325,,3962,1708238,19 April 1971,,19 April 1971,1971,Collector Not Found,560,Panamá,,Cerro Campana,,,,,,,,Tree 6m. tall; fruits red-pink.,,ad6af340-dac1-4d4a-b916-968f5e336696,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/108/V0616074F.jpg,V0616074F,Panama,12 Apr 1938,,"Davidson, M. E.",M. E. Davidson,139358,"M. E. Davidson (Davidson, M. E.)",Mary E. Spence Davidson (HUH),56304,False,True,True|Panama,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818108,Ficus americana,97325,,612,1004819,"April 12, 1938",,"April 12, 1938",1938,In Range,319,Chiriquí,Boquete,Boquete,,,,,,,,"Tree; 50-75 ft,; Fruit only",aa8b404b-eb43-4ae9-95e4-cbd7c25f7bd7,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/047/V0616075F.jpg,V0616075F,Panama,28 Apr 1932,,,Ray Carpenter,,Ray Carpenter (nan),Ray Carpenter (HUH),209447,False|Unlisted,True,True|Panama,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818047,Ficus americana,97325,,64,665920,"Apr. 28, 1932",,"Apr. 28, 1932",1932,In Range,4522,,,Barro Colorado Island,,,,,,,,,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/109/V0616076F.jpg,V0616076F,Panama,19 Apr 1971,,,Robert L. Dressier,,Robert L. Dressier (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Williams, Norris H.","Williams, Norris H.",105463,"Williams, Norris H. (Williams, Norris H.)",N. H. Williams (FM),60162,False|Unlisted_M,True,False,True,False,False,True|Lifespan,False,Name|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818109,Ficus americana,97325,,3962,1791087,19 April 1971,,19 April 1971,1971,Collector Not Found,560,Panamá,,Cerro Campana,,,,,,,,Tree 6m. tall; fruits red-pink.,,ad6af340-dac1-4d4a-b916-968f5e336696,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/076/V0616077F.jpg,V0616077F,Panama,22 Feb 1932,,"Woodworth, Robert Hugo",R. H. Woodworth,150082,"R. H. Woodworth (Woodworth, Robert Hugo)",Robert H. Woodworth (HUH),67015,True|150082,True,True|Panama,True,True|1,False,False,False|No-team-data,Name|ID|Country|Date|Team,P. A. Vestal,P. A. Vestal,135654,P. A. Vestal (P. A. Vestal),P. A. Vestal (FM),62578,True|135654,True,True|Panama,True,True|2,True|Panama,True|Both,True|2,Name|ID|Country|Date|Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818076,Ficus americana,97325,,658,686059,"Feb. 22, 1932",,"Feb. 22, 1932",1932,In Range,4522,,,Barro Colorado Island; Canal Zone; E. of Miller Trail,,,,,,,Shore,"Tree, frts red",84901d77-4407-4e5c-afdd-bfc85a217065,e3b8bf03-ae76-4bc8-b1fa-c5bff58f7724,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/025/V0616078F.jpg,V0616078F,Panama,11 Mar 1931,,"Wilson, C. L.",C. L. Wilson,,"C. L. Wilson (Wilson, C. L.)",C. L. Wilson (FM),20167,False|Unlisted,True,True|Panama,True,False|No-co-collectors,False,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818025,Ficus americana,97325,,122,709297,"March 11; FEB,-MARCH, 1931",,"March 11; FEB,-MARCH, 1931",1931,In Range,4522,,,Barro Colorado Island; west side of island.,,,,,,,Shore,Tree,44a4d9f3-a971-4477-a645-2d5d5f3bb5d0,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/098/V0616079F.jpg,V0616079F,Panama,19 Apr 1971,,,Robert L. Dressier,,Robert L. Dressier (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Williams, Norris H.","Williams, Norris H.",105463,"Williams, Norris H. (Williams, Norris H.)",N. H. Williams (FM),60162,False|Unlisted_M,True,False,True,False,False,True|Lifespan,False,Name|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818098,Ficus americana,97325,,3962,1750419,19 April 1971,,19 April 1971,1971,Collector Not Found,560,Panamá,,Cerro Campana,,,,,,,,Tree 6m. tall; fruits red-pink.,,ad6af340-dac1-4d4a-b916-968f5e336696,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/138/V0616080F.jpg,V0616080F,Costa Rica,3 May 1995,,"Gonzalez, Jose",Jose Gonzalez,175946,"Jose Gonzalez (Gonzalez, Jose)",Jose Gonzalez (FM),,True|175946,True,False,False,False|No-team-data,False,False,False|No-team-data,Name|ID,L. J. Poveda,L. J. Poveda,149073,L. J. Poveda (L. J. Poveda),L. J. Poveda (FM),52675,True|149073,True,True|Costa Rica,False,False,True|Costa Rica,True|Lifespan,False,Name|ID|Country|Date,,G. Granados,,G. Granados (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,"Gonzalez, L.",L. Gonzalez,110287,"L. Gonzalez (Gonzalez, L.)",Luciano Gonzalez M. (HUH),52383,False|Unlisted_M,True,False,True,True|2,False,False,False|No-team-data,Name|Date|Team,,,,,,,,,,,,,,,,,,2818138,Ficus americana,97325,,727,2302190,3 May 1995,,3 May 1995,1995,Collector Found (No Master Range),2265,Limón,Pococí,"Canton de Pococi, Llanura de Santa Clara. Guacimo. Centro Ecologico Morpho, sendero Corinto. ",210.0,,Metres,,10 11 55 N,83 54 25 W,,Arbol de 10m x 20 cm DAP. Siconos blanco-amarillos con puntos cafes; Creciendo en bosque,0d6b4d6e-3639-4fed-82f5-aa9705351f67,95aa5546-c845-42a8-accc-fd4f2d1a436d,,243fe98b-ca34-4210-8387-e6e4b9901fa0,,,
http://fm-digital-assets.fieldmuseum.org/2818/008/V0616081F.jpg,V0616081F,Costa Rica,30 Dec 1993,,"Haber, William A.",William Haber,108433,"William Haber (Haber, William A.)",William A. Haber (HUH),76608,True|108433,True,True|Costa Rica,True,False,False,False,False|No-team-data,Name|ID|Country|Date,,C. Guindon,,C. Guindon (nan),C. Guindon (HUH),18627,False|Unlisted,True,True|Costa Rica,False,False|No-team-data,False,False,False|No-team-data,Name|Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818008,Ficus americana subsp. americana,288523,,11763,2189686,30 December 1993,,30 December 1993,1993,In Range,188,Alajuela,San Carlos,"Canton de San Carlos, Llanura de Guatuso. 12 km East of La Fortuna, 0.5 km north of village of La Perla. ",70.0,,Metres,,10 28 00 N,84 32 00 W,"Lowland wet forest; on Terminalia oblonga, pasture","Hemie-epiphyte; Fruit with yellow-green peduncles, rosefruit, 6 mm diameter; ""eugeniifolia-form""",59d79a6a-900b-4a4d-b37b-6f826f78620b,,,,,,
