ecatalogue_key,DarImageURL,catalog_irn,ObjEcode,ObjObjectNumber,IdeFiledAsFamilyNumber,DarGenus,DarSpecies,DarSubspecies,DarInfraspecificEpithet,DarInfraspecificRank,ColCollectionNumber,ColEarliestDateCollected,ColLatestDateCollected,ColDateCollected,site_irn,LocElevationASLFromMt,LocElevationASLToMt,LocElevationASLFromFt,LocElevationASLToFt,PolLocality,PolPD1,PolPD2,PolPD3,LatPreferredCentroidLatDec,LatPreferredCentroidLatitude,LatPreferredCentroidLongDec,LatPreferredCentroidLongitude,site_parent_irn,taxon_1_IdeTaxonRef_key,taxon_1_taxon_irn,taxon_1_taxon_parent_irn,taxon_2_IdeTaxonRef_key,taxon_2_taxon_irn,taxon_2_taxon_parent_irn,col_1_ColCollectorRef_key,col_1_Collector_irn,col_1_NamFullName,col_1_NamBriefName,col_1_NamFirst,col_1_NamMiddle,col_1_NamLast,col_1_NamPartyType,col_1_NamSource,col_1_NamExternalReferences_tab,col_1_NamOrganisationOtherNames_tab,col_1_NamOtherNames_tab,col_1_NamRoles_tab,col_2_ColCollectorRef_key,col_2_Collector_irn,col_2_NamFullName,col_2_NamBriefName,col_2_NamFirst,col_2_NamMiddle,col_2_NamLast,col_2_NamPartyType,col_2_NamSource,col_2_NamExternalReferences_tab,col_2_NamOrganisationOtherNames_tab,col_2_NamOtherNames_tab,col_2_NamRoles_tab,col_3_ColCollectorRef_key,col_3_Collector_irn,col_3_NamFullName,col_3_NamBriefName,col_3_NamFirst,col_3_NamMiddle,col_3_NamLast,col_3_NamPartyType,col_3_NamSource,col_3_NamExternalReferences_tab,col_3_NamOrganisationOtherNames_tab,col_3_NamOtherNames_tab,col_3_NamRoles_tab,col_4_ColCollectorRef_key,col_4_Collector_irn,col_4_NamFullName,col_4_NamBriefName,col_4_NamFirst,col_4_NamMiddle,col_4_NamLast,col_4_NamPartyType,col_4_NamSource,col_4_NamExternalReferences_tab,col_4_NamOrganisationOtherNames_tab,col_4_NamOtherNames_tab,col_4_NamRoles_tab,col_5_ColCollectorRef_key,col_5_Collector_irn,col_5_NamFullName,col_5_NamBriefName,col_5_NamFirst,col_5_NamMiddle,col_5_NamLast,col_5_NamPartyType,col_5_NamSource,col_5_NamExternalReferences_tab,col_5_NamOrganisationOtherNames_tab,col_5_NamOtherNames_tab,col_5_NamRoles_tab
2063,http://fm-digital-assets.fieldmuseum.org/1910/918/V0511918F.jpg,4041251,V0511918F,1476685,,Hieronyma,clusioides,,,,3164,1914-10-19,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2076.0,37022.0,37847.0,,,,2484.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,http://fm-digital-assets.fieldmuseum.org/1910/913/V0511913F.jpg,4041254,V0511913F,294801,,Hieronyma,cubana,,,,8112,1910-12-24,1910-12-30,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2077.0,37026.0,37847.0,,,,2485.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,http://fm-digital-assets.fieldmuseum.org/1910/914/V0511914F.jpg,4041256,V0511914F,719777,,Hieronyma,cubana,,,,7845,1930-04-07,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2078.0,37026.0,37847.0,,,,2486.0,46106.0,John G. Jack,J. G. Jack,John,George,Jack,Person,Botany Master,,,J. G. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,http://fm-digital-assets.fieldmuseum.org/1911/248/V0513177F.jpg,4041272,V0513177F,1470918,,Jatropha,angustifolia,,,,43847,1954-04-06,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2079.0,114021.0,89714.0,,,,2487.0,27550.0,Ellsworth P. Killip,E. P. Killip,Ellsworth,Paine,Killip,Person,Botany Master,ASA Botanist ID 101393,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,http://fm-digital-assets.fieldmuseum.org/1911/240/V0513169F.jpg,4041275,V0513169F,459395,,Jatropha,angustifolia,,,,14211,1916-02-13,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2080.0,114021.0,89714.0,,,,2488.0,59546.0,Nathaniel L. Britton,N. L. Britton,Nathaniel,Lord,Britton,Person,Botany Master,ASA Botanist ID 100068,,,Collector (Botany),2489.0,1106.0,Elizabeth G. Britton,E. G. Britton,Elizabeth,Gertrude,Britton,Person,Botany Master,ASA Botanist ID 101082,,Mrs. N. L. Britton,Collector (Botany),2490.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
2068,http://fm-digital-assets.fieldmuseum.org/1911/241/V0513170F.jpg,4041276,V0513170F,1519304,,Jatropha,angustifolia,,,,43847,1954-04-06,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2081.0,114021.0,89714.0,,,,2491.0,27550.0,Ellsworth P. Killip,E. P. Killip,Ellsworth,Paine,Killip,Person,Botany Master,ASA Botanist ID 101393,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,http://fm-digital-assets.fieldmuseum.org/1911/242/V0513171F.jpg,4041277,V0513171F,325316,,Jatropha,angustifolia,,,,10856,1911-12-08,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2082.0,114021.0,89714.0,,,,2492.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,http://fm-digital-assets.fieldmuseum.org/1911/243/V0513172F.jpg,4041279,V0513172F,285750,,Jatropha,angustifolia,,,,6600,1910-08-28,1910-08-31,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2083.0,114021.0,89714.0,,,,2493.0,59546.0,Nathaniel L. Britton,N. L. Britton,Nathaniel,Lord,Britton,Person,Botany Master,ASA Botanist ID 100068,,,Collector (Botany),2494.0,30987.0,Franklin S. Earle,F. S. Earle,Franklin,Sumner,Earle,Person,Botany Master,ASA Botanist ID 100475,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,http://fm-digital-assets.fieldmuseum.org/1911/244/V0513173F.jpg,4041281,V0513173F,325321,,Jatropha,angustifolia,,,,10880,1911-12-08,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2084.0,114021.0,89714.0,,,,2495.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,http://fm-digital-assets.fieldmuseum.org/1911/245/V0513174F.jpg,4041282,V0513174F,285843,,Jatropha,angustifolia,,,,666,1907-04-09,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2085.0,114021.0,89714.0,,,,2496.0,30987.0,Franklin S. Earle,F. S. Earle,Franklin,Sumner,Earle,Person,Botany Master,ASA Botanist ID 100475,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,http://fm-digital-assets.fieldmuseum.org/1911/246/V0513175F.jpg,4041283,V0513175F,172144,,Jatropha,angustifolia,,,,262,1904-11-21,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2086.0,114021.0,89714.0,,,,2497.0,37834.0,Heman A. van Hermann,H. A. van Hermann,Heman,Adolf,van Hermann,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,http://fm-digital-assets.fieldmuseum.org/1911/247/V0513176F.jpg,4041284,V0513176F,234992,,Jatropha,angustifolia,,,,,1906-03-16,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2087.0,114021.0,89714.0,,,,2498.0,13300.0,Albert S. Hitchcock,A. S. Hitchcock,Albert,Spear,Hitchcock,Person,Botany Master,ASA Botanist ID 100744,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,http://fm-digital-assets.fieldmuseum.org/1911/251/V0513180F.jpg,4041289,V0513180F,657920,,Jatropha,curcas,,,,100,1895-05-30,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2088.0,40335.0,89714.0,,,,2499.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,http://fm-digital-assets.fieldmuseum.org/1911/252/V0513181F.jpg,4041291,V0513181F,165360,,Jatropha,curcas,,,,451,1904-04-19,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2089.0,40335.0,89714.0,,,,2500.0,14211.0,Allen H. Curtiss,A. H. Curtiss,Allen,Hiram,Curtiss,Person,Botany Master,ASA Botanist ID 137553,,A. Curtiss,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,http://fm-digital-assets.fieldmuseum.org/1911/259/V0513188F.jpg,4041302,V0513188F,286108,,Jatropha,curcas,,,,2871,1909-10-30,1909-10-31,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2090.0,40335.0,89714.0,,,,2501.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,http://fm-digital-assets.fieldmuseum.org/1911/314/V0513243F.jpg,4041422,V0513243F,284778,,Jatropha,gossypiifolia,,staphysagrifolia,Variety,1163,1909-04-01,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2091.0,380271.0,40343.0,,,,2502.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,http://fm-digital-assets.fieldmuseum.org/1911/315/V0513244F.jpg,4041423,V0513244F,357846,,Jatropha,gossypiifolia,,staphysagrifolia,Variety,20,1895-08-05,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2092.0,380271.0,40343.0,,,,2503.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,http://fm-digital-assets.fieldmuseum.org/1911/316/V0513245F.jpg,4041424,V0513245F,1537415,,Jatropha,gossypiifolia,,staphysagrifolia,Variety,538,1942-01-28,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2093.0,380271.0,40343.0,,,,2504.0,106341.0,A. Gonzáles,A. Gonzáles,A.,,Gonzáles,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,http://fm-digital-assets.fieldmuseum.org/1911/317/V0513246F.jpg,4041425,V0513246F,229824,,Jatropha,gossypiifolia,,staphysagrifolia,Variety,,1906-03-15,1906-03-20,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2094.0,380271.0,40343.0,,,,2505.0,13300.0,Albert S. Hitchcock,A. S. Hitchcock,Albert,Spear,Hitchcock,Person,Botany Master,ASA Botanist ID 100744,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,http://fm-digital-assets.fieldmuseum.org/1911/322/V0513251F.jpg,4041431,V0513251F,165341,,Jatropha,gossypiifolia,,staphysagrifolia,Variety,434,1904-04-02,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2095.0,380271.0,40343.0,,,,2506.0,14211.0,Allen H. Curtiss,A. H. Curtiss,Allen,Hiram,Curtiss,Person,Botany Master,ASA Botanist ID 137553,,A. Curtiss,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,http://fm-digital-assets.fieldmuseum.org/1911/329/V0513258F.jpg,4041448,V0513258F,286386,,Jatropha,integerrima,,,,4354,1910-03-20,1910-03-21,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2096.0,548945.0,89714.0,,,,2507.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,http://fm-digital-assets.fieldmuseum.org/1911/330/V0513259F.jpg,4041449,V0513259F,294796,,Jatropha,integerrima,,,,7818,1910-12-07,1910-12-09,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2097.0,548945.0,89714.0,,,,2508.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,http://fm-digital-assets.fieldmuseum.org/1911/331/V0513260F.jpg,4041450,V0513260F,170457,,Jatropha,integerrima,,,,43,1904-09-18,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2098.0,548945.0,89714.0,,,,2509.0,37834.0,Heman A. van Hermann,H. A. van Hermann,Heman,Adolf,van Hermann,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,http://fm-digital-assets.fieldmuseum.org/1911/332/V0513261F.jpg,4041452,V0513261F,128527,,Jatropha,integerrima,,,,105,1901-06-25,1901-07-10,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2099.0,548945.0,89714.0,,,,2510.0,16223.0,Asa A. Taylor,A. A. Taylor,Asa,Allen,Taylor,Person,Botany Master,,,A. A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,http://fm-digital-assets.fieldmuseum.org/1911/334/V0513263F.jpg,4041454,V0513263F,459993,,Jatropha,integerrima,,,,14524,1916-02-18,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2100.0,548945.0,89714.0,,,,2511.0,59546.0,Nathaniel L. Britton,N. L. Britton,Nathaniel,Lord,Britton,Person,Botany Master,ASA Botanist ID 100068,,,Collector (Botany),2512.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),2513.0,16512.0,Augustine D. Selby,A. D. Selby,Augustine,Dawson,Selby,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,http://fm-digital-assets.fieldmuseum.org/1911/336/V0513265F.jpg,4041455,V0513265F,357919,,Jatropha,integerrima,,,,99,1895-05-30,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2101.0,548945.0,89714.0,,,,2514.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,http://fm-digital-assets.fieldmuseum.org/1911/339/V0513268F.jpg,4041456,V0513268F,285721,,Jatropha,integerrima,,,,7372,1910-09-12,1910-09-16,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2102.0,548945.0,89714.0,,,,2515.0,59546.0,Nathaniel L. Britton,N. L. Britton,Nathaniel,Lord,Britton,Person,Botany Master,ASA Botanist ID 100068,,,Collector (Botany),2516.0,1106.0,Elizabeth G. Britton,E. G. Britton,Elizabeth,Gertrude,Britton,Person,Botany Master,ASA Botanist ID 101082,,Mrs. N. L. Britton,Collector (Botany),2517.0,104936.0,C. S. Gager,C. S. Gager,C.,S.,Gager,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,http://fm-digital-assets.fieldmuseum.org/1911/338/V0513267F.jpg,4041458,V0513267F,1476697,,Jatropha,integerrima,,,,H10639,1920-04-03,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2103.0,548945.0,89714.0,,,,2518.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,http://fm-digital-assets.fieldmuseum.org/1911/357/V0513286F.jpg,4041459,V0513286F,189073,,Jatropha,integerrima,,,,2703,1906-03-,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2104.0,548945.0,89714.0,,,,2519.0,37834.0,Heman A. van Hermann,H. A. van Hermann,Heman,Adolf,van Hermann,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,http://fm-digital-assets.fieldmuseum.org/1911/351/V0513280F.jpg,4041482,V0513280F,285992,,Jatropha,paxii,,,,1036,1909-03-24,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2105.0,688492.0,89714.0,,,,2520.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,http://fm-digital-assets.fieldmuseum.org/1911/352/V0513281F.jpg,4041483,V0513281F,286334,,Jatropha,tupifolia,,,,3994,1910-02-18,1910-03-11,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2106.0,688493.0,89714.0,,,,2521.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,http://fm-digital-assets.fieldmuseum.org/1911/353/V0513282F.jpg,4041484,V0513282F,142122,,Jatropha,tupifolia,,,,4700,1889-04-24,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2107.0,688493.0,89714.0,,,,2522.0,38023.0,Henrik F. A. von Eggers,H. F. A. von Eggers,Henrik,Franz Alexander,von Eggers,Person,Botany Master,ASA Botanist ID 101402 | 128795,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,http://fm-digital-assets.fieldmuseum.org/1911/354/V0513283F.jpg,4041485,V0513283F,125598,,Jatropha,tupifolia,,,,70,1902-01-24,1902-01-29,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2108.0,688493.0,89714.0,,,,2523.0,21350.0,Charles L. Pollard,C. L. Pollard,Charles,Louis,Pollard,Person,Botany Master,ASA Botanist ID 123184,,,Collector (Botany),2524.0,1467.0,Dr. Edward Palmer,E. Palmer,Edward,,Palmer,Person,Botany Master,ASA Botanist ID 110559,,Dr. E. Plamer,"Collector (Botany)
Collector (Insects)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,http://fm-digital-assets.fieldmuseum.org/1911/355/V0513284F.jpg,4041486,V0513284F,284974,,Jatropha,tupifolia,,,,1628,1909-04-28,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2109.0,688493.0,89714.0,,,,2525.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,http://fm-digital-assets.fieldmuseum.org/1911/356/V0513285F.jpg,4041487,V0513285F,285991,,Jatropha,tupifolia,,,,1035,1909-03-24,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2110.0,688493.0,89714.0,,,,2526.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,http://fm-digital-assets.fieldmuseum.org/1911/408/V0513337F.jpg,4041490,V0513337F,294807,,Chaetocarpus,globosus,,,,8277,1910-12-31,1911-01-01,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2111.0,688545.0,283560.0,,,,2527.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,http://fm-digital-assets.fieldmuseum.org/1911/409/V0513338F.jpg,4041492,V0513338F,1476699,,Chaetocarpus,globosus,,,,9777,1919-10-03,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2112.0,688545.0,283560.0,,,,2528.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,http://fm-digital-assets.fieldmuseum.org/1911/410/V0513339F.jpg,4041493,V0513339F,286297,,Chaetocarpus,globosus,,,,3895,1910-02-03,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2113.0,688545.0,283560.0,,,,2529.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,http://fm-digital-assets.fieldmuseum.org/1911/412/V0513341F.jpg,4041496,V0513341F,286150,,Chaetocarpus,globosus,,,,2992,1909-12-04,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2114.0,688545.0,283560.0,,,,2530.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,http://fm-digital-assets.fieldmuseum.org/1911/375/V0513304F.jpg,4041537,V0513304F,358003,,Manihot,esculenta,,,,198,1895-09-19,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2115.0,45919.0,45880.0,,,,2531.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,http://fm-digital-assets.fieldmuseum.org/1911/376/V0513305F.jpg,4041538,V0513305F,194960,,Manihot,esculenta,,,,198,1895-09-19,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2116.0,45919.0,45880.0,,,,2532.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,http://fm-digital-assets.fieldmuseum.org/1911/379/V0513308F.jpg,4041542,V0513308F,172251,,Manihot,esculenta,,,,357,1904-12-15,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2117.0,45919.0,45880.0,,,,2533.0,37834.0,Heman A. van Hermann,H. A. van Hermann,Heman,Adolf,van Hermann,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,http://fm-digital-assets.fieldmuseum.org/1911/381/V0513310F.jpg,4041544,V0513310F,459158,,Margaritaria,nobilis,,,,1932,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2118.0,46263.0,46262.0,,,,2534.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,http://fm-digital-assets.fieldmuseum.org/1911/382/V0513311F.jpg,4041545,V0513311F,1477211,,Margaritaria,nobilis,,,,4579,1915-02-08,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2119.0,46263.0,46262.0,,,,2535.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,http://fm-digital-assets.fieldmuseum.org/1911/383/V0513312F.jpg,4041546,V0513312F,1486004,,Margaritaria,nobilis,,,,4150,1951-08-17,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,2120.0,46263.0,46262.0,,,,2536.0,34994.0,Grady L. Webster,G. L. Webster,Grady,Linder,Webster,Person,Botany Master,ASA Botanist ID 136194,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
